,direct_reply,year,month_sin,month_cos,is_quote,hashtags,user_mentions,medias,urls,english,favourites,sentiment_words,retweets
35,0.0,1.0,0.8660254037844387,-0.4999999999999998,0.0,0.0,1.0,0.0,1.0,1.0,0.0032360936744008327,0.0,0.0012019294006780144
36,0.0,1.0,0.8660254037844387,-0.4999999999999998,0.0,0.0,0.0,0.0,1.0,1.0,0.002634404631742125,0.0,0.0008880013422324436
37,0.0,1.0,1.0,6.123233995736766e-17,0.0,0.0,0.0,0.0,0.0,1.0,0.011180262508084788,0.0,0.007014567548023101
38,0.0,1.0,1.0,6.123233995736766e-17,0.0,0.0,0.0,0.0,2.0,1.0,0.0017599731265893184,0.0,0.000509183126454548
39,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,2.0,0.0,1.0,1.0,0.0022908624086165705,0.0,0.0007295758229796508
40,0.0,1.0,1.0,6.123233995736766e-17,1.0,0.0,1.0,0.0,1.0,1.0,0.0035107967456508796,0.0,0.0017011743949285126
41,0.0,1.0,1.0,6.123233995736766e-17,0.0,0.0,0.0,0.0,1.0,1.0,0.0017821933591567292,0.4,0.0005992109123029984
42,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,0.0,0.0,0.0,1.0,0.0012397582700111166,0.0,0.00037297225565786636
43,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,0.0,0.0,0.0,1.0,0.0008073351166159196,0.0,0.0002513762851612579
44,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,1.0,0.0,0.0,1.0,0.0007058191521412788,0.2,0.0002051932002130268
45,0.0,1.0,1.0,6.123233995736766e-17,0.0,0.0,0.0,0.0,1.0,1.0,0.0008045031261906614,0.6,0.00027417552962937197
46,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,1.0,0.0,0.0,1.0,0.0005805580371779346,0.0,0.00016953284348084833
47,0.0,1.0,1.0,6.123233995736766e-17,0.0,2.0,0.0,0.0,0.0,1.0,0.0007984034545054898,0.0,0.00023442300081317306
48,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,1.0,0.0,0.0,1.0,0.0005962429072255185,0.2,0.0001870707238409361
49,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,1.0,0.0,0.0,1.0,0.0011534914847494049,0.0,0.00034725003112973763
50,0.0,1.0,1.0,6.123233995736766e-17,0.0,0.0,1.0,0.0,1.0,1.0,0.0005971142888948288,0.2,0.00019233208794896243
51,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,1.0,0.0,0.0,1.0,0.0006563682424079239,0.0,0.00019817804806899168
52,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,1.0,0.0,0.0,1.0,0.0006875201370857642,0.0,0.00020460860420102385
53,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,2.0,0.0,0.0,1.0,0.0006232557389741354,0.2,0.00022448486860912332
54,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,1.0,0.0,0.0,1.0,0.0007735690769301486,0.2,0.0002215618885491087
55,0.0,1.0,1.0,6.123233995736766e-17,0.0,2.0,0.0,0.0,0.0,1.0,0.0006936198087709358,0.0,0.00018297855175691564
56,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,1.0,1.0,0.0,0.0,0.0007206326405195526,0.0,0.00020928537229704728
57,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,1.0,0.0,0.0,1.0,0.0006809847745659376,0.0,0.0001940858759849712
58,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,1.0,0.0,0.0,1.0,0.0006315338648325825,0.2,0.0001987626440809946
59,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,1.0,0.0,0.0,1.0,0.0005968964434775012,0.4,0.00019817804806899168
60,0.0,1.0,1.0,6.123233995736766e-17,0.0,0.0,1.0,0.0,1.0,1.0,0.0006193345214622394,0.0,0.00019116289592495658
61,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,1.0,0.0,0.0,1.0,0.0006138883860290506,0.0,0.00018648612782893318
62,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,1.0,0.0,0.0,1.0,0.0007709549319222179,0.0,0.00027125254956935735
63,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,0.0,0.0,0.0,1.0,0.001203378085317415,0.0,0.0003226969986256148
64,0.0,1.0,1.0,6.123233995736766e-17,0.0,0.0,3.0,0.0,1.0,1.0,0.001138242305536476,0.0,0.0004244167047141238
65,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,1.0,0.0,0.0,1.0,0.0013295105819500694,0.0,0.00045890786942229635
66,0.0,1.0,1.0,6.123233995736766e-17,0.0,0.0,0.0,0.0,1.0,1.0,0.0012735243096968878,0.4,0.0005629659595588171
67,0.0,1.0,1.0,6.123233995736766e-17,0.0,0.0,4.0,0.0,1.0,1.0,0.0006759743299674037,0.6,0.00022506946462112624
68,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,1.0,0.0,0.0,1.0,0.000617591758123619,0.4,0.00021922350450109698
69,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,1.0,0.0,0.0,1.0,0.0006844703012431785,0.2,0.0002174697164650882
70,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,1.0,0.0,0.0,1.0,0.0006108385501864648,0.4,0.00019934724009299754
71,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,1.0,0.0,0.0,1.0,0.0006578931603292167,0.0,0.00026248360938931347
72,0.0,1.0,1.0,6.123233995736766e-17,0.0,2.0,0.0,0.0,0.0,1.0,0.0006914413545976603,0.2,0.0002262386566451321
73,0.0,1.0,1.0,6.123233995736766e-17,0.0,2.0,0.0,0.0,0.0,1.0,0.0006541897882346482,0.0,0.00020811618027304142
74,0.0,1.0,1.0,6.123233995736766e-17,0.0,2.0,0.0,0.0,0.0,1.0,0.0006236914298087906,0.2,0.0002104545643210531
75,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,1.0,0.0,0.0,1.0,0.0006483079619668043,0.2,0.00021805431247709115
76,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,1.0,0.0,0.0,1.0,0.0005724977567368151,0.4,0.00019642426003298291
77,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,0.0,0.0,1.0,1.0,0.0007097403696531749,0.0,0.00020285481616501508
78,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,1.0,0.0,0.0,1.0,0.000560298413366472,0.0,0.00018356314776891855
79,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,0.0,0.0,0.0,1.0,0.0007345747472285161,0.2,0.0002882058339174422
80,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,1.0,0.0,0.0,1.0,0.0005818651096818999,0.0,0.0001935012799729683
81,0.0,1.0,1.0,6.123233995736766e-17,0.0,2.0,0.0,0.0,0.0,1.0,0.0006912235091803327,0.0,0.00020753158426103848
82,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,1.0,0.0,0.0,1.0,0.0005502775241694044,0.4,0.00018297855175691564
83,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,0.0,0.0,0.0,1.0,0.000903622791074699,0.2,0.0003343889188656733
84,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,1.0,0.0,0.0,1.0,0.000599946279320087,0.0,0.00018765531985293903
85,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,1.0,0.0,0.0,1.0,0.00055245597834268,0.0,0.0001847323397929244
86,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,0.0,0.0,1.0,1.0,0.0006504864161400798,0.0,0.00022331567658511747
87,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,1.0,0.0,0.0,1.0,0.0005448313887362156,0.0,0.00018999370390095072
88,0.0,1.0,1.0,6.123233995736766e-17,0.0,2.0,0.0,1.0,0.0,1.0,0.0010310623602113188,0.2,0.00043727781697818814
89,0.0,1.0,1.0,6.123233995736766e-17,0.0,0.0,0.0,0.0,1.0,1.0,0.0006624679140930954,0.0,0.00023150002075315843
90,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,1.0,0.0,0.0,1.0,0.0005332855816178551,0.0,0.00017947097568489807
91,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,1.0,0.0,0.0,1.0,0.000536771108295096,0.0,0.00018531693580492732
92,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,0.0,0.0,0.0,1.0,0.0013136078664851578,0.0,0.0005764116678348844
93,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,0.0,0.0,0.0,1.0,0.0007602805064731677,0.2,0.00025020709313725205
94,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,1.0,0.0,0.0,1.0,0.000599946279320087,0.0,0.00020694698824903556
95,0.0,1.0,1.0,6.123233995736766e-17,0.0,0.0,2.0,0.0,1.0,1.0,0.0005992927430681044,0.0,0.00020285481616501508
96,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,1.0,1.0,0.0,1.0,0.0007480811631028246,0.2,0.00032445078666162354
97,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,3.0,0.0,0.0,1.0,0.0005997284339027594,0.2,0.00021571592842907944
98,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,1.0,0.0,0.0,1.0,0.0006997194804561073,0.2,0.000242607344981214
99,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,0.0,1.0,0.0,1.0,0.0026317904867341944,0.0,0.0011130708068535697
100,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,0.0,0.0,1.0,1.0,0.005530441609694644,0.4,0.0024956403752404883
101,0.0,1.0,1.0,6.123233995736766e-17,0.0,0.0,1.0,0.0,1.0,1.0,0.0013774365737621315,0.2,0.0005571199994387878
102,1.0,1.0,1.0,6.123233995736766e-17,0.0,0.0,1.0,1.0,0.0,0.0,0.0006212951302181875,0.0,0.0004062942283420331
103,0.0,1.0,1.0,6.123233995736766e-17,0.0,0.0,0.0,0.0,1.0,1.0,0.0026474753567817784,0.2,0.00182452415346113
104,0.0,1.0,1.0,6.123233995736766e-17,0.0,0.0,1.0,0.0,1.0,1.0,0.0012726529280275775,0.0,0.0006144104086150745
105,0.0,1.0,1.0,6.123233995736766e-17,0.0,0.0,0.0,0.0,1.0,1.0,0.002792124713887275,0.2,0.0014117993689870647
106,1.0,1.0,1.0,6.123233995736766e-17,0.0,0.0,1.0,1.0,0.0,1.0,0.0003749119632207225,0.2,6.722854138033641e-05
107,0.0,1.0,1.0,6.123233995736766e-17,0.0,0.0,0.0,0.0,0.0,1.0,0.0040944046186714,0.2,0.002127929483690648
108,0.0,1.0,1.0,6.123233995736766e-17,0.0,0.0,0.0,0.0,2.0,1.0,0.002003524303161525,0.2,0.0008020657284680136
109,0.0,1.0,1.0,6.123233995736766e-17,1.0,0.0,1.0,0.0,1.0,1.0,0.0010606893369678662,0.2,0.0003905101360179541
110,0.0,1.0,1.0,6.123233995736766e-17,0.0,0.0,1.0,0.0,0.0,1.0,0.0010589465736292457,0.2,0.00032854295874564405
111,0.0,1.0,1.0,6.123233995736766e-17,0.0,0.0,1.0,0.0,0.0,1.0,0.0009243181057208167,0.6,0.0002788522977253954
112,0.0,1.0,1.0,6.123233995736766e-17,0.0,0.0,1.0,1.0,0.0,1.0,0.0007563592889612716,0.2,0.00024143815295720817
113,0.0,1.0,1.0,6.123233995736766e-17,0.0,0.0,2.0,0.0,0.0,1.0,0.0006276126473206866,0.2,0.00019817804806899168
114,0.0,1.0,1.0,6.123233995736766e-17,0.0,0.0,1.0,0.0,0.0,1.0,0.0007496060810241174,0.0,0.00022448486860912332
115,0.0,1.0,1.0,6.123233995736766e-17,0.0,0.0,1.0,0.0,0.0,1.0,0.0007363175105671365,0.2,0.00023442300081317306
116,0.0,1.0,1.0,6.123233995736766e-17,0.0,0.0,1.0,0.0,0.0,1.0,0.0007870754928044569,0.0,0.00024377653700521985
117,0.0,1.0,1.0,6.123233995736766e-17,0.0,0.0,1.0,1.0,0.0,0.0,0.0009365174490911598,0.0,0.0002554684572452784
118,0.0,1.0,1.0,6.123233995736766e-17,0.0,0.0,0.0,0.0,0.0,1.0,0.007317863258867234,0.0,0.005188289606525962
119,0.0,1.0,1.0,6.123233995736766e-17,1.0,0.0,1.0,0.0,1.0,1.0,0.0007441599455909286,0.0,0.0002402689609332023
120,0.0,1.0,1.0,6.123233995736766e-17,0.0,0.0,1.0,0.0,0.0,1.0,0.0006957982629442113,0.0,0.00021279294836906482
121,0.0,1.0,1.0,6.123233995736766e-17,0.0,0.0,1.0,0.0,0.0,1.0,0.0008095135707891951,0.0,0.0002472841130772374
122,0.0,1.0,1.0,6.123233995736766e-17,0.0,0.0,0.0,0.0,0.0,1.0,0.001901790493269557,0.4,0.0006325328849871651
123,0.0,1.0,1.0,6.123233995736766e-17,0.0,0.0,0.0,0.0,0.0,1.0,0.0016388510745551977,0.2,0.0007079457705355426
124,0.0,1.0,1.0,6.123233995736766e-17,0.0,0.0,0.0,0.0,1.0,1.0,0.002365583386759922,0.4,0.001095532926493482
125,0.0,1.0,1.0,6.123233995736766e-17,0.0,0.0,0.0,0.0,0.0,1.0,0.002029012216988849,0.2,0.0008336339131161715
126,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,1.0,0.0,0.0,1.0,0.0008023246720173858,0.6,0.0002548838612332754
127,0.0,1.0,1.0,6.123233995736766e-17,0.0,0.0,1.0,1.0,0.0,1.0,0.0007265144667873966,0.0,0.00025780684129329004
128,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,1.0,0.0,0.0,1.0,0.0006801133928966273,0.2,0.00022097729253710578
129,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,0.0,1.0,0.0,0.0,0.0010214771618489063,0.0,0.00031685103850558554
130,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,0.0,1.0,0.0,0.0,0.0008441509921442765,0.0,0.0002724217415933632
131,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,0.0,1.0,0.0,0.0,0.0007241181671967935,0.0,0.00024962249712524913
132,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,0.0,0.0,0.0,1.0,0.0007339212109765335,0.0,0.00022916163670514672
133,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,1.0,0.0,0.0,1.0,0.0006744494120461109,0.0,0.00021396214039307067
134,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,1.0,0.0,0.0,1.0,0.0005903610809576746,0.0,0.0002057777962250297
135,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,1.0,0.0,0.0,1.0,0.0007236824763621383,0.2,0.00024786870908924033
136,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,1.0,0.0,0.0,1.0,0.000605392414753276,0.2,0.00020168562414100923
137,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,0.0,0.0,0.0,1.0,0.0009744225517061545,0.2,0.00031451265445757383
138,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,0.0,0.0,0.0,1.0,0.0009776902329660677,0.2,0.0003308813427936557
139,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,0.0,0.0,0.0,1.0,0.0016556251716894196,0.0,0.0004448775651342262
140,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,1.0,1.0,0.0,1.0,0.00205210383122557,0.0,0.0006155796006390804
141,0.0,1.0,1.0,6.123233995736766e-17,0.0,2.0,0.0,0.0,0.0,1.0,0.0009528558553907264,0.0,0.000289375025941448
142,1.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,1.0,0.0,0.0,1.0,6.796777020619722e-05,0.2,1.5199496312076059e-05
143,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,1.0,0.0,0.0,1.0,0.0008672426063809972,0.0,0.00025722224528128713
144,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,0.0,0.0,0.0,1.0,0.0007650731056543738,0.0,0.0002449457290292257
145,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,0.0,1.0,0.0,0.0,0.001823366143031637,0.0,0.0006676086457073407
146,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,1.0,0.0,0.0,1.0,0.0007916502465683356,0.2,0.00023909976890919645
147,0.0,1.0,1.0,6.123233995736766e-17,0.0,2.0,1.0,0.0,0.0,1.0,0.0007391495009923948,0.0,0.0002332538087891672
148,0.0,1.0,1.0,6.123233995736766e-17,0.0,2.0,0.0,0.0,0.0,1.0,0.0007696478594182525,0.0,0.0002379305768851906
149,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,1.0,0.0,0.0,1.0,0.0006755386391327487,0.0,0.0002122083523570619
150,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,0.0,0.0,0.0,1.0,0.0006169382218716363,0.0,0.0002519608811732608
151,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,0.0,0.0,0.0,1.0,0.0008705102876409106,0.0,0.0002554684572452784
152,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,1.0,0.0,1.0,1.0,0.0006844703012431785,0.2,0.0002794368937373983
153,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,2.0,1.0,0.0,1.0,0.000787511183639112,0.0,0.00023617678884918183
154,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,1.0,0.0,0.0,1.0,0.0007398030372443774,0.0,0.00024085355694520522
155,0.0,1.0,1.0,6.123233995736766e-17,0.0,0.0,0.0,1.0,0.0,0.0,0.001575022367278224,0.0,0.0005384129270546942
156,0.0,1.0,1.0,6.123233995736766e-17,0.0,0.0,1.0,0.0,0.0,1.0,0.0010112384272345112,0.0,0.0003203586145776031
157,0.0,1.0,1.0,6.123233995736766e-17,0.0,0.0,0.0,0.0,0.0,1.0,0.0008674604517983248,0.2,0.0002887904299294451
158,0.0,1.0,1.0,6.123233995736766e-17,0.0,0.0,0.0,0.0,0.0,1.0,0.0025287496043382607,0.0,0.0007406831472077064
159,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,0.0,0.0,0.0,1.0,0.0022762667656556243,0.0,0.0007482828953637444
160,0.0,1.0,1.0,6.123233995736766e-17,0.0,0.0,4.0,1.0,0.0,1.0,0.0019444881950657577,0.0,0.0007734205238798702
161,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,0.0,0.0,1.0,1.0,0.0013170933931623988,0.0,0.0005465972712227351
162,0.0,1.0,1.0,6.123233995736766e-17,0.0,0.0,0.0,0.0,1.0,1.0,0.006002076938208801,0.4,0.00253597750006869
163,0.0,1.0,1.0,6.123233995736766e-17,0.0,0.0,0.0,1.0,1.0,1.0,0.0016105311703026157,0.0,0.0005658889396188317
164,0.0,1.0,1.0,6.123233995736766e-17,0.0,0.0,0.0,1.0,0.0,1.0,0.0029565980039695794,0.0,0.000923661698964622
165,0.0,1.0,1.0,6.123233995736766e-17,0.0,0.0,0.0,0.0,1.0,1.0,0.001906583092450763,0.2,0.0007196376907756011
166,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,0.0,0.0,0.0,1.0,0.004883222874814477,0.6,0.0020314711417101653
167,0.0,1.0,1.0,6.123233995736766e-17,0.0,0.0,1.0,0.0,1.0,1.0,0.0013338674902966204,0.0,0.00047761494180639
168,0.0,1.0,1.0,6.123233995736766e-17,0.0,0.0,0.0,0.0,1.0,1.0,0.0036249477443305186,0.2,0.0015994546888400036
169,0.0,1.0,1.0,6.123233995736766e-17,0.0,0.0,0.0,0.0,1.0,1.0,0.00148004176532341,0.2,0.0005957033362309809
170,0.0,1.0,1.0,6.123233995736766e-17,0.0,0.0,1.0,0.0,0.0,1.0,0.006403566042343485,0.0,0.0027277249920056494
171,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,0.0,0.0,1.0,1.0,0.001991324959791182,0.4,0.0010072589286810403
172,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,0.0,1.0,0.0,1.0,0.002692569358168582,0.0,0.0008751402299683792
173,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,0.0,0.0,0.0,1.0,0.0012521754587987873,0.0,0.0004010328642340068
174,0.0,1.0,1.0,6.123233995736766e-17,0.0,2.0,0.0,0.0,0.0,1.0,0.0012702566284369743,0.2,0.00043727781697818814
175,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,1.0,0.0,0.0,1.0,0.0009831363683992565,0.0,0.00032678917070963525
176,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,1.0,0.0,0.0,1.0,0.000868331833467635,0.0,0.0003004823501695036
177,0.0,1.0,1.0,6.123233995736766e-17,0.0,2.0,0.0,0.0,0.0,1.0,0.0009572127637372776,0.0,0.00035017301118975226
178,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,0.0,0.0,0.0,1.0,0.0013648015395571333,0.0,0.0005413359071147089
179,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,1.0,0.0,0.0,1.0,0.0007463383997642041,0.0,0.0002671603774853369
180,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,1.0,1.0,0.0,1.0,0.0012070814574119833,0.0,0.00046007706144630224
181,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.00015316415514476643
182,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,1.0,0.0,0.0,0.0,0.0009288928594846954,0.0,0.0003536805872617698
183,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,1.0,0.0,0.0,1.0,0.0008437153013096213,0.0,0.00029639017808548315
184,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,1.0,0.0,0.0,0.0,0.0007722620044261832,0.0,0.0002700833575453515
185,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,0.0,0.0,0.0,1.0,0.0011380244601191484,0.2,0.0004209091286421062
186,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,1.0,0.0,0.0,1.0,0.0007644195694023912,0.2,0.0002993131581454978
187,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,0.0,0.0,0.0,0.0,0.0016342763207913191,0.0,0.0005764116678348844
