,direct_reply,year,month_sin,month_cos,time_since_posted,is_quote,hashtags,user_mentions,medias,urls,english,favourites,happy_words,sad_words,retweets
96,1.0,2018.0,0.8660254037844387,-0.4999999999999998,452366.347553,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
97,1.0,2018.0,0.8660254037844387,-0.4999999999999998,452372.349671,0.0,0.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0
98,1.0,2018.0,0.8660254037844387,-0.4999999999999998,453268.351516,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
99,1.0,2018.0,0.8660254037844387,-0.4999999999999998,453335.353481,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
100,1.0,2018.0,0.8660254037844387,-0.4999999999999998,454787.608606,1.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0
101,0.0,2018.0,0.8660254037844387,-0.4999999999999998,457565.612719,0.0,0.0,0.0,0.0,1.0,1.0,25.0,0.0,0.0,9.0
102,1.0,2018.0,0.8660254037844387,-0.4999999999999998,458935.616344,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
103,1.0,2018.0,0.8660254037844387,-0.4999999999999998,459341.620187,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
104,1.0,2018.0,0.8660254037844387,-0.4999999999999998,459412.623751,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0
105,1.0,2018.0,0.8660254037844387,-0.4999999999999998,459508.627759,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
106,1.0,2018.0,0.8660254037844387,-0.4999999999999998,459578.632659,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
107,1.0,2018.0,0.8660254037844387,-0.4999999999999998,459724.636171,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
108,1.0,2018.0,0.8660254037844387,-0.4999999999999998,459874.639665,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
109,0.0,2018.0,0.8660254037844387,-0.4999999999999998,460535.642918,0.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0
110,1.0,2018.0,0.8660254037844387,-0.4999999999999998,460693.645034,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0
111,0.0,2018.0,0.8660254037844387,-0.4999999999999998,460693.647,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0
112,0.0,2018.0,0.8660254037844387,-0.4999999999999998,460853.648946,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0
113,0.0,2018.0,0.8660254037844387,-0.4999999999999998,461775.650877,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
114,1.0,2018.0,0.8660254037844387,-0.4999999999999998,461785.652704,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
115,1.0,2018.0,0.8660254037844387,-0.4999999999999998,461989.654497,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
116,0.0,2018.0,0.8660254037844387,-0.4999999999999998,461996.65626,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
117,0.0,2018.0,0.8660254037844387,-0.4999999999999998,462016.658242,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0
118,1.0,2018.0,0.8660254037844387,-0.4999999999999998,462019.660479,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
119,1.0,2018.0,0.8660254037844387,-0.4999999999999998,462031.662942,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
120,0.0,2017.0,-2.4492935982947064e-16,1.0,11761455.231139,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,14.0
121,0.0,2017.0,-2.4492935982947064e-16,1.0,11761501.235077,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
122,0.0,2017.0,-1.0,-1.8369701987210297e-16,17533997.238569,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
123,0.0,2017.0,-1.0,-1.8369701987210297e-16,17534026.24211,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,821.0
124,0.0,2017.0,-0.4999999999999997,-0.8660254037844388,22987798.244505,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
125,0.0,2017.0,-0.4999999999999997,-0.8660254037844388,23527741.246484,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0
126,0.0,2017.0,-0.4999999999999997,-0.8660254037844388,23527759.248456,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0
127,0.0,2017.0,1.0,6.123233995736766e-17,35018187.250352,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
128,0.0,2017.0,1.0,6.123233995736766e-17,35018216.253183,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
129,0.0,2017.0,1.0,6.123233995736766e-17,35018294.25565,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
130,0.0,2017.0,1.0,6.123233995736766e-17,35018296.257656,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
131,0.0,2017.0,0.8660254037844386,0.5000000000000001,37436311.260137,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0
132,0.0,2016.0,-1.0,-1.8369701987210297e-16,50084379.262021,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
133,0.0,2016.0,-1.0,-1.8369701987210297e-16,50084432.263853,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,66.0
134,0.0,2016.0,0.8660254037844387,-0.4999999999999998,62965866.266147,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0
135,0.0,2016.0,1.0,6.123233995736766e-17,64863791.26807,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0
136,0.0,2016.0,0.8660254037844386,0.5000000000000001,67642949.27003,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
137,0.0,2016.0,0.8660254037844386,0.5000000000000001,67729413.271911,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
138,0.0,2016.0,0.8660254037844386,0.5000000000000001,67729665.274046,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
139,0.0,2016.0,0.8660254037844386,0.5000000000000001,68364550.275868,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0
140,0.0,2016.0,0.8660254037844386,0.5000000000000001,68678932.515932,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0
141,0.0,2016.0,0.8660254037844386,0.5000000000000001,68686035.519285,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
142,0.0,2016.0,0.8660254037844386,0.5000000000000001,68687633.52166,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
143,0.0,2016.0,0.8660254037844386,0.5000000000000001,68701134.524119,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
144,0.0,2016.0,0.8660254037844386,0.5000000000000001,68766549.526455,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
145,0.0,2016.0,0.8660254037844386,0.5000000000000001,68766634.531198,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
146,0.0,2016.0,0.8660254037844386,0.5000000000000001,68766724.533974,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0
147,0.0,2016.0,0.8660254037844386,0.5000000000000001,68766857.535834,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0
148,0.0,2016.0,0.8660254037844386,0.5000000000000001,68874826.539099,0.0,1.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,4.0
149,0.0,2016.0,0.8660254037844386,0.5000000000000001,68938823.541074,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
150,0.0,2016.0,0.8660254037844386,0.5000000000000001,68949622.543177,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
151,0.0,2016.0,0.8660254037844386,0.5000000000000001,68966722.547304,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
152,0.0,2016.0,0.8660254037844386,0.5000000000000001,68983749.549522,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
153,0.0,2016.0,0.8660254037844386,0.5000000000000001,68983750.55131,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
154,0.0,2016.0,0.8660254037844386,0.5000000000000001,69033090.553551,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
155,0.0,2016.0,0.8660254037844386,0.5000000000000001,69292358.555335,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
156,0.0,2016.0,0.8660254037844386,0.5000000000000001,69302908.557271,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
157,0.0,2016.0,0.8660254037844386,0.5000000000000001,69382303.559276,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
158,0.0,2016.0,0.8660254037844386,0.5000000000000001,69393614.561745,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
159,0.0,2016.0,0.8660254037844386,0.5000000000000001,69493906.563621,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
160,0.0,2016.0,0.8660254037844386,0.5000000000000001,69537398.756463,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
